point_id,Ta_mean_proxy,Ta_p95_proxy,Ta_p05_proxy,DTR_proxy,GHI_mean,GHI_daily_kWh_proxy,kt_mean_proxy,kt_std_proxy,SAI_proxy,cloudy_frac_proxy,CCI_proxy,HDD18_proxy,CDD24_proxy,RH_mean,HSI,wind_mean,seasonality_proxy,monsoon_index,elev_proxy,lat,lon,population,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true,GHI_daily_kWh,DTR,kt_mean,kt_std,SAI,cloudy_frac,CCI,HDD18,CDD24,Ta_mean,Ta_p95,Ta_p05,seasonality,Tm_target_C,T_mains_est_C,L_required_kJ_per_kg,int_GHI_x_ktstd,int_DTR_x_cloudyfrac,int_RH_x_TaMinusTm,Tsoil_proxy_C,int_wind_x_TaMinusTsoil,int_CCI_x_1minusSAI,PC1,PC2,PC3,PC4,GHI_mean_z,HSI_z,wind_mean_z,monsoon_index_z,n_days_used_z,GHI_daily_kWh_mean_z,kt_daily_mean_z,kt_daily_std_z,GHI_daily_kWh_z,DTR_z,kt_mean_z,kt_std_z,SAI_z,cloudy_frac_z,CCI_z,seasonality_z,Tm_target_C_z,L_required_kJ_per_kg_z,int_GHI_x_ktstd_z,int_DTR_x_cloudyfrac_z,int_RH_x_TaMinusTm_z,int_wind_x_TaMinusTsoil_z,int_CCI_x_1minusSAI_z,PC1_z,PC2_z,PC3_z,PC4_z
TNP_0001,29.76884371190429,33.95798339843753,25.58457845052086,5.826176592042161,51.03499444904468,0.39058929439400486,0.0658560678665347,0.06821418234342994,0.06374413113431139,0.9939276842395804,675,0.0,20900.653841145915,69.71904937660086,16.2029918783047,2.6761768141043336,0.36430760521075106,0.48751554681043485,0.9903102461253964,13.125,80.125,5068599.2233457565,3653,5.096340128661374,0.8114705978761354,0.1912294822049953,0.8121941499773154,0.0339447029838488,5,7.662775800711744,27.99714025002281,31.854916666666668,23.91175,0.0,14722.94,73.72707340998265,3.863124486723241,0.1589473732146742,5.096340128661374,7.662775800711744,0.8114705978761354,0.1912294822049953,0.8121941499773154,0.0339447029838488,5,0.0,14722.94,27.99714025002281,31.854916666666668,23.91175,0.1589473732146742,57.0,25.99714025002281,50.63988934035588,0.9745704839444537,0.2601106485869843,-2022.0518109712896,24.99714025002281,8.028530442313,0.9390292501134229,1.4969234221949197,0.9312863295031473,0.09337495615042964,0.2137317334656587,-0.06200572165809776,0.441987972563657,0.4766324797957819,0.12541567023995737,0.0,-1.903221972671961,0.009304672862983268,3.0868532687032495,-1.903221972671961,-1.035629201796225,0.009304672862983268,3.0868532687032495,-0.1357262570275124,2.850531508754854,2.022622310546965,0.8504783377406159,0.0,-0.720534508516802,2.753700923399315,2.0681811977747353,-0.2426094010643301,0.4766324797957813,2.0497932157000465,0.7064799038052245,0.8333612496133732,0.11707082733276233,0.33333289048100384
TNP_0002,29.712516013235053,33.60706380208335,25.75150553385419,5.605027335933188,53.03765154721379,0.40703955314825,0.0688301139008097,0.07446905754547893,0.06527969390687417,0.9914435550648634,669,0.0,20696.76287434904,70.9387639849629,17.334930273627883,2.7521050960153697,0.3110836725665583,0.4741857831841495,0.9911729858607965,12.875,80.125,3176285.3368492126,3653,5.250551489186969,0.8200487670893551,0.1850365036624371,0.8224449018582426,0.0333972077744319,5,7.662775800711744,27.99714025002281,31.854916666666668,23.91175,0.0,14722.94,73.72707340998265,3.863124486723241,0.153812460296003,5.250551489186969,7.662775800711744,0.8200487670893551,0.1850365036624371,0.8224449018582426,0.0333972077744319,5,0.0,14722.94,27.99714025002281,31.854916666666668,23.91175,0.153812460296003,57.0,25.99714025002281,50.63988934035588,0.9715436898587592,0.25591531554525887,-2057.4270226926124,24.99714025002281,8.256315288046109,0.887775490708787,1.488384252356458,1.1870292406905263,0.04946688966250842,0.35897107125972233,0.3769762266513053,0.6632864649610839,0.6145618802169295,-0.010068257058765219,0.0,-0.25315557373542863,0.5630008988184547,2.4980890265101197,-0.25315557373542863,-1.035629201796225,0.5630008988184547,2.4980890265101197,0.4839594880199444,2.767618290457558,2.022622310546965,0.486548936601861,0.0,-0.720534508516802,2.6931693572058077,1.9944440563133883,-0.47712041105225506,0.6145618802169289,1.7456231927564505,0.7024498032692819,1.0622127051700994,0.06202015976359506,0.5598460408374103
TNP_0003,29.186166229374418,32.482086181640646,25.723958333333357,3.7549529212237784,56.416322875456196,0.43259499293680287,0.07012931012272783,0.07049818619722295,0.06854667269954884,0.9925476124758488,570,0.0,18789.48024902352,72.70640315824016,13.552596632495591,3.526958983754638,0.2732719708554274,0.35490758896073155,0.9939421202850982,13.125,80.375,2187441.213805318,3653,5.096340128661374,0.8114705978761354,0.1912294822049953,0.8121941499773154,0.0339447029838488,5,2.1168436901177112,28.334028424126288,30.507666666666665,25.654,0.0,15832.214583333332,77.0600531526599,4.991267451409801,0.1589473732146742,5.096340128661374,2.1168436901177112,0.8114705978761354,0.1912294822049953,0.8121941499773154,0.0339447029838488,5,0.0,15832.214583333332,28.334028424126288,30.507666666666665,25.654,0.1589473732146742,57.0,26.334028424126288,49.929141536370096,0.9745704839444537,0.07185563032428018,-2084.199686318127,25.334028424126288,10.580876951263914,0.9390292501134229,1.8122604326962501,2.5831535750081933,0.050928096517177765,-0.7361986560957352,1.117580159159239,-0.07617491914336275,2.022141894671837,-1.2224137005009539,0.0,-1.903221972671961,0.009304672862983268,3.0868532687032495,-1.903221972671961,-3.671340603884427,0.009304672862983268,3.0868532687032495,-0.1357262570275124,2.850531508754854,2.022622310546965,0.8504783377406159,0.0,-0.9979931804950314,2.753700923399315,-1.2405875637003865,-0.6546030063889783,2.022141894671837,2.0497932157000465,0.8553046583264334,2.3115340824991737,0.06385217878060914,-1.148164673656434
TNP_0004,30.19989168211163,34.24768066406252,26.23964029947919,7.2758550009541905,43.78144422976661,0.33860018697293964,0.06422743229490634,0.08559276017159474,0.06015589856717919,0.9856472536571902,295,0.0,22463.980627441488,60.72979199087597,8.202349309283829,1.7201841346462363,0.3301387805638804,0.3802300006589658,0.9721654852575898,9.875,78.125,2115244.36277926,3653,5.437572751163428,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.0106761565836298,3,10.99419655078018,27.420511908020803,31.571916666666663,23.159,0.0,12871.993333333332,70.31734932475591,2.986881558536363,0.1288411731358976,5.437572751163428,10.99419655078018,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.0106761565836298,3,0.0,12871.993333333332,27.420511908020803,31.571916666666663,23.159,0.1288411731358976,57.0,25.420511908020803,51.85642752512455,0.7770277113799674,0.11737576388733185,-1796.3561590224892,24.420511908020803,5.160552403938709,0.5258739827593581,0.5976727308587623,-1.1843593875929108,0.12984026759691553,-0.7159189315478826,-1.6519821636210565,-1.1221697113264526,-1.2599996915887797,-0.9650363094430483,0.0,1.7479778007596478,0.6630274220145789,-1.5078383037223912,1.7479778007596478,0.5476328145806935,0.6630274220145789,-1.5078383037223912,0.6208105560660473,-0.6732802688803223,-0.23795556594670206,-1.2832543153280236,0.0,-0.2456275622500023,-1.1968728767977574,-0.44052604427028463,1.2535827830376627,-1.25999969158878,-0.40211370020487464,0.28207439815790547,-1.0598235880498041,0.1627899832604978,-1.116536711387647
TNP_0005,28.754163921797392,32.89801839192711,25.256852213541688,6.1294194304939795,52.05771227037139,0.4040852376028631,0.06825175311813868,0.08094411544250191,0.0711700318910827,0.9886834115373999,611,0.0,17227.2512315539,64.5542991119117,12.621021769510753,1.606945894550312,0.34638340939360096,0.47966438850806997,0.9547387149253894,11.625,78.125,1714135.3546363115,3653,5.275799865863673,0.81232369546151,0.1555748075150028,0.8160117092561003,0.0114973993977552,2,12.076693128935124,27.182288073729357,31.933749999999996,22.885166666666667,0.0,12104.44625,67.48547506615567,3.124713591568574,0.1504696479518056,5.275799865863673,12.076693128935124,0.81232369546151,0.1555748075150028,0.8160117092561003,0.0114973993977552,2,0.0,12104.44625,27.182288073729357,31.933749999999996,22.885166666666667,0.1504696479518056,57.0,25.182288073729357,52.35901883017794,0.8207815486194185,0.13885056430749307,-1924.861494521292,24.182288073729357,4.820837683650936,0.3679765814877993,0.10660473631471133,-0.6741490819386275,-0.08138711780458593,0.25684508990411714,0.16217377576419906,-0.25830153803504213,-1.4657054203115394,0.04561637368297918,0.0,0.017002849353044393,0.06436967585519161,-0.30282382774354283,0.017002849353044393,1.0620907121655319,0.06436967585519161,-0.30282382774354283,0.09505555228916042,-0.5489104414343713,-1.3682445041935358,0.24963202801720225,0.0,-0.049428129390823035,-0.32185851503549,-0.06308511629466512,0.40168919568432926,-1.4657054203115396,-1.3391699615483152,0.050312596315960155,-0.603262072632179,-0.10204082131253596,0.4005718516167316
TNP_0006,30.463025496466464,34.39092610677085,26.466682942708356,6.926095034383194,51.7106162480449,0.40012060963300167,0.06783549251092208,0.08147771271186255,0.06836558076095599,0.9864752967154292,634,0.0,23415.541373697997,61.131001393098515,7.907828499282043,2.4759616700822984,0.2558749248715344,0.492304223843201,0.9781291039371898,10.875,78.625,1304575.5502040386,3653,5.410225023268546,0.8285176842622313,0.1487787629298056,0.8321275162214008,0.0114973993977552,3,11.1382617027101,27.67489996806278,32.2835,23.022666666666662,0.0,13839.055,70.22091089515466,3.655653686467744,0.1412169227172108,5.410225023268546,11.1382617027101,0.8285176842622313,0.1487787629298056,0.8321275162214008,0.0114973993977552,3,0.0,13839.055,27.67489996806278,32.2835,23.022666666666662,0.1412169227172108,57.0,25.67489996806278,51.31973384177936,0.804926586133773,0.1280610433927789,-1792.6727309051075,24.67489996806278,7.427885010246895,0.5036174513357976,1.111886546616638,-1.335664335078899,0.2939256505312385,-0.24019822923197026,0.08609041218157336,-1.1797497099397654,0.11292670277649246,0.17408785897142032,0.0,1.455356253729627,1.109645218835422,-0.9489213416647678,1.455356253729627,0.6160999641983236,1.109645218835422,-0.9489213416647678,1.0692997796725983,-0.5489104414343713,-0.23795556594670206,-0.40614126490144825,0.0,-0.4551397349292442,-0.6389351591756935,-0.2527216533885683,1.2780011371899982,0.11292670277649192,-0.5341970781343571,0.524759976929374,-1.1952187679370472,0.3685155045917967,-0.374609650799356
TNP_0007,25.968781405392868,29.773103841145854,23.517301432291692,6.011676650398711,59.55116358012521,0.46006910178413474,0.0768665690732245,0.08316054277573333,0.0855536615423747,0.9873033397736682,282,0.0,7350.7488091363575,70.93144460435063,22.195035707001242,2.246300312760736,0.2682685864280447,0.6190962917944326,0.9279584992478331,10.875,76.875,1258467.862797141,3653,5.048638915959485,0.7866090238432492,0.1735815252616066,0.7840629984393008,0.0213523131672597,3,9.994626334519571,24.741274637284423,29.312833333333334,21.62625,0.0,4459.810416666666,76.22562870699882,3.120942376129208,0.1437977436294094,5.048638915959485,9.994626334519571,0.7866090238432492,0.1735815252616066,0.7840629984393008,0.0213523131672597,3,0.0,4459.810416666666,24.741274637284423,29.312833333333334,21.62625,0.1437977436294094,57.0,22.741274637284423,57.50893228163701,0.8763504435273515,0.2134083914844028,-2288.157991072421,21.741274637284423,6.7389009382822085,0.6478110046820975,-3.610936382836522,0.8240072950468229,-1.5640284440921093,-0.10345137116737109,1.8047364783480484,1.613456553494029,-0.30427032207368787,1.462804433246225,0.0,-2.413626446114419,-1.5954386437071035,1.4090683507307902,-2.413626446114419,0.07258577764470374,-1.5954386437071035,1.4090683507307902,-1.8363306421861103,0.9435274879169947,-0.23795556594670206,-0.22322937839065238,0.0,1.960972942595094,0.7894401545097136,1.2473426840530792,-2.0066929506174707,-0.30427032207368815,0.32153247105644217,-1.7041980575416167,0.7373626427622066,-1.9609337607275952,-0.16134124781701484
TNP_0008,28.25793647734528,32.43898925781252,25.15393066406252,6.191528758323558,49.026741076631225,0.378180466755347,0.06798174523985187,0.07848459490501147,0.07221325199391493,0.9886834115373999,458,0.0,15427.830240885498,65.58894014113324,12.225889477038912,1.8609508626391602,0.3373274539880618,0.5309581950721584,0.9532184385283076,11.125,77.375,1234266.652519226,3653,5.290631888858473,0.8089440468960872,0.1490793442160955,0.8116570034534867,0.006569942513003,2,11.227637558171365,27.16961800802993,32.20824999999999,23.30383333333333,0.0,11906.758333333331,68.02710238160417,3.610733871703623,0.1417460169048132,5.290631888858473,11.227637558171365,0.8089440468960872,0.1490793442160955,0.8116570034534867,0.006569942513003,2,0.0,11906.758333333331,27.16961800802993,32.20824999999999,23.30383333333333,0.1417460169048132,57.0,25.16961800802993,52.385749425266894,0.7887239324797839,0.07376493331401925,-1956.5431388584639,24.16961800802993,5.582852587917481,0.37668599309302664,0.2564024396150789,-0.4264897305470148,-0.08519409880239129,0.40449063331564244,-0.5022143719192743,-0.3355514846600895,-1.0042864065962387,0.5669674309290202,0.0,0.17570596103405095,-0.15377694835065195,-0.9203451869076085,0.17570596103405095,0.6585759549989774,-0.15377694835065195,-0.9203451869076085,-0.168198220809779,-1.295129406110047,-1.3682445041935358,-0.3686424924996835,0.0,-0.03899315460373526,-0.9629651309541912,-1.2070296689524023,0.19166375555077672,-1.0042864065962387,-1.2874831787920908,0.12101031234388591,-0.38164418776076314,-0.10681390430424482,0.6308376851173516
TNP_0009,28.803273802464314,33.217439778645854,24.10965983072919,6.686875571435964,47.28379893887816,0.3627977572138679,0.0625974445893645,0.07394245694462029,0.0635259416050756,0.9908915263593707,377,0.0,17487.862281629852,63.19978263764488,11.617735367560444,2.532176001357143,0.33199265434093406,0.5691312824287071,0.9539462396160071,12.875,79.125,901144.725508362,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.0224473035860936,4,11.189364905557076,27.04513174103476,32.30525,21.788666666666668,0.0,12227.740833333331,71.67821425312529,3.271348092891687,0.1625937329650596,5.281575272378868,11.189364905557076,0.8205200973744438,0.1677403520682583,0.824761992919618,0.0224473035860936,4,0.0,12227.740833333331,27.04513174103476,32.30525,21.788666666666668,0.1625937329650596,57.0,25.04513174103476,52.64838358014235,0.8859332956638385,0.2511710709706212,-1893.1411629058912,24.04513174103476,7.596528004071429,0.7009520283215278,-0.11639851647561551,-1.429577075489916,-0.0570257203464921,0.679890325041917,-0.8842668641411802,-0.45444805017014045,0.21504423806986134,0.9549592916386835,0.0,0.0787998803787852,0.5934239172440993,0.8537501165293968,0.0787998803787852,0.6403868273875979,0.5934239172440993,0.8537501165293968,0.6240339252310203,1.1093539245116009,0.8923333723001315,1.108908722308389,0.0,0.06353283762476343,0.9810835342704678,1.9110592499468804,0.6119711033342482,0.21504423806986078,0.6369026325316549,-0.05493481597220663,-1.2792565511881937,-0.0714972036983372,1.060347022791097
TNP_0010,29.787480929672427,33.75013020833335,25.879101562500022,5.653381681218518,55.191356457202446,0.4256118206248396,0.07046453060200741,0.0775921938358592,0.06908270620647154,0.9908915263593707,377,0.0,20968.400740559977,69.75725109606992,14.607369904743319,2.619249143492625,0.27006510263060446,0.5075818696549868,0.9899284665640017,11.625,79.625,890343.420427084,3653,5.277478562825075,0.8210631387609231,0.1679282321555186,0.8256301162131793,0.0213523131672597,4,9.545091705447575,28.17926818140341,32.50475,23.6905,0.0,15466.175416666663,71.95807372935488,3.696800802992974,0.1573499115748268,5.277478562825075,9.545091705447575,0.8210631387609231,0.1679282321555186,0.8256301162131793,0.0213523131672597,4,0.0,15466.175416666663,28.17926818140341,32.50475,23.6905,0.1573499115748268,57.0,26.17926818140341,50.25564602989324,0.8862376452938618,0.2038097873049296,-2010.4550262423343,25.17926818140341,7.8577474304778745,0.6974795351472829,1.813196275803678,0.6715146796496098,0.23007049119962392,0.7091865949639442,0.8490678185342568,0.13003748246253796,0.373219110268395,0.3293700914618725,0.0,0.034964959541066556,0.6284756816424801,0.8716118088376835,0.034964959541066556,-0.14105613571648248,0.6284756816424801,0.8716118088376835,0.6765143321526328,0.9435274879169947,0.8923333723001315,0.7372605934205739,0.0,-0.8705337600651252,0.9871700929375404,1.0786376903913115,-0.16573145271948386,0.3732191102683947,0.6162948109640135,0.8557463337913968,0.6009046786556869,0.2884557472370075,1.1060370575607352
